1,0.002545
2,0.005683
3,0.004539
4,0.002588
5,0.002645
6,0.017059
7,0.009473
8,0.002717
9,0.002573
10,0.002586
11,0.002591
12,0.002564
13,0.002551
14,0.009416
15,0.002545
16,0.004127
17,0.008282
18,0.002580
19,0.008814
20,0.003169
21,0.005676
22,0.006080
23,0.002912
24,0.004511
25,0.002586
26,0.002688
27,0.002703
28,0.004343
29,0.004661
30,0.002571
31,0.013133
32,0.004501
33,0.002557
34,0.005088
35,0.005790
36,0.002586
37,0.007793
38,0.015251
39,0.005870
40,0.002604
41,0.002571
42,0.012157
43,0.004900
44,0.002539
45,0.002562
46,0.002576
47,0.002551
48,0.004500
49,0.017137
50,0.002566
51,0.002870
52,0.003702
53,0.002697
54,0.002600
55,0.014666
56,0.002560
57,0.002576
58,0.002666
59,0.002575
60,0.002581
61,0.002568
62,0.002632
63,0.010875
64,0.002572
65,0.002563
66,0.003036
67,0.002156
68,0.001551
69,0.009134
70,0.007976
71,0.002737
72,0.006711
73,0.003120
74,0.002551
75,0.002528
76,0.002602
77,0.002534
78,0.001986
79,0.002069
80,0.002580
81,0.008709
82,0.002613
83,0.002626
84,0.003962
85,0.002353
86,0.002744
87,0.002654
88,0.002626
89,0.002622
90,0.002120
91,0.009877
92,0.008073
93,0.002679
94,0.003343
95,0.002623
96,0.002589
97,0.002826
98,0.004881
99,0.002683
100,0.001531
