1,0.075672
2,0.070352
3,0.068001
4,0.074635
5,0.083086
6,0.075423
7,0.076200
8,0.078944
9,0.075216
10,0.087988
11,0.089989
12,0.068615
13,0.072252
14,0.063328
15,0.075064
16,0.099466
17,0.078936
18,0.071730
19,0.077119
20,0.077800
21,0.086955
22,0.086172
23,0.085553
24,0.079486
25,0.087373
26,0.068116
27,0.073202
28,0.068710
29,0.079591
30,0.074342
31,0.085918
32,0.090849
33,0.090846
34,0.072948
35,0.076625
36,0.066991
37,0.089491
38,0.077858
39,0.079932
40,0.084910
41,0.075919
42,0.068358
43,0.072606
44,0.089480
45,0.072183
46,0.078752
47,0.069902
48,0.081605
49,0.077332
50,0.085091
51,0.092081
52,0.092141
53,0.087141
54,0.086269
55,0.079896
56,0.062755
57,0.071894
58,0.093655
59,0.088185
60,0.068289
61,0.087144
62,0.088202
63,0.074650
64,0.081180
65,0.075941
66,0.068924
67,0.091694
68,0.089868
69,0.085714
70,0.078843
71,0.078093
72,0.083622
73,0.084430
74,0.078686
75,0.078012
76,0.087934
77,0.075417
78,0.061651
79,0.091185
80,0.074569
81,0.069586
82,0.079770
83,0.085236
84,0.083213
85,0.090886
86,0.062513
87,0.069149
88,0.081458
89,0.071019
90,0.073714
91,0.078299
92,0.093003
93,0.075327
94,0.077720
95,0.076714
96,0.088637
97,0.063442
98,0.094607
99,0.079480
100,0.087891
