1,0.145196
2,0.141342
3,0.139872
4,0.141253
5,0.153610
6,0.147169
7,0.145415
8,0.141980
9,0.145108
10,0.142705
11,0.140441
12,0.143249
13,0.144755
14,0.147638
15,0.130666
16,0.146677
17,0.141181
18,0.142520
19,0.142402
20,0.146573
21,0.149744
22,0.140647
23,0.142521
24,0.142292
25,0.154256
26,0.148665
27,0.142213
28,0.145826
29,0.139780
30,0.138995
31,0.143040
32,0.149106
33,0.145524
34,0.149310
35,0.149355
36,0.150719
37,0.151841
38,0.140570
39,0.150500
40,0.149752
41,0.145334
42,0.144053
43,0.149961
44,0.144713
45,0.148452
46,0.149281
47,0.150999
48,0.147588
49,0.148987
50,0.146537
51,0.142937
52,0.148593
53,0.142607
54,0.143268
55,0.147248
56,0.143499
57,0.143937
58,0.147251
59,0.146588
60,0.150262
61,0.149476
62,0.149619
63,0.150262
64,0.145895
65,0.140552
66,0.163504
67,0.146238
68,0.148898
69,0.150043
70,0.145073
71,0.144172
72,0.141994
73,0.148917
74,0.148317
75,0.143976
76,0.141885
77,0.152219
78,0.143930
79,0.140966
80,0.145611
81,0.146112
82,0.142701
83,0.144440
84,0.148591
85,0.146680
86,0.150228
87,0.154837
88,0.137739
89,0.153886
90,0.144275
91,0.151867
92,0.152640
93,0.151867
94,0.145765
95,0.149424
96,0.141805
97,0.145327
98,0.143352
99,0.148737
100,0.143681
