1,0.002193
2,0.003816
3,0.003587
4,0.003559
5,0.004279
6,0.004269
7,0.004273
8,0.004763
9,0.004291
10,0.004214
11,0.004238
12,0.003522
13,0.003499
14,0.003505
15,0.003520
16,0.002257
17,0.003512
18,0.004259
19,0.003500
20,0.001983
21,0.003642
22,0.003509
23,0.002003
24,0.004140
25,0.003555
26,0.003876
27,0.003567
28,0.004296
29,0.004297
30,0.004357
31,0.004315
32,0.004214
33,0.004212
34,0.004266
35,0.004183
36,0.003826
37,0.003805
38,0.002129
39,0.001999
40,0.003562
41,0.003693
42,0.003885
43,0.003955
44,0.004192
45,0.003823
46,0.003882
47,0.004290
48,0.004264
49,0.004271
50,0.004637
51,0.004403
52,0.004368
53,0.004270
54,0.004267
55,0.004754
56,0.004278
57,0.004278
58,0.004270
59,0.004287
60,0.004291
61,0.003615
62,0.003758
63,0.003666
64,0.003536
65,0.004507
66,0.004272
67,0.004276
68,0.004295
69,0.004282
70,0.003966
71,0.003819
72,0.003825
73,0.004281
74,0.004285
75,0.004237
76,0.003567
77,0.003532
78,0.004323
79,0.003530
80,0.003517
81,0.003521
82,0.002803
83,0.004024
84,0.003572
85,0.004425
86,0.003780
87,0.004324
88,0.004252
89,0.004154
90,0.004303
91,0.004344
92,0.003665
93,0.004393
94,0.004484
95,0.004296
96,0.004444
97,0.004283
98,0.003850
99,0.003937
100,0.004594
