1,0.002488
2,0.002153
3,0.002511
4,0.002343
5,0.002690
6,0.002397
7,0.002263
8,0.002847
9,0.002343
10,0.002559
11,0.002528
12,0.002225
13,0.002223
14,0.002437
15,0.002458
16,0.002142
17,0.002570
18,0.002531
19,0.002667
20,0.002646
21,0.002206
22,0.002169
23,0.002466
24,0.002228
25,0.002789
26,0.002226
27,0.002262
28,0.002358
29,0.002285
30,0.002490
31,0.002468
32,0.002320
33,0.002620
34,0.002120
35,0.002647
36,0.002229
37,0.002485
38,0.002578
39,0.002347
40,0.002211
41,0.002258
42,0.002191
43,0.002589
44,0.002300
45,0.002985
46,0.002302
47,0.002004
48,0.002941
49,0.002023
50,0.002749
51,0.002182
52,0.002561
53,0.002281
54,0.001841
55,0.002509
56,0.002238
57,0.002358
58,0.002253
59,0.002271
60,0.002690
61,0.002392
62,0.002206
63,0.002328
64,0.001860
65,0.003676
66,0.002074
67,0.002137
68,0.002328
69,0.002205
70,0.002179
71,0.002086
72,0.002636
73,0.001775
74,0.002170
75,0.002220
76,0.002272
77,0.002172
78,0.002566
79,0.002465
80,0.002196
81,0.002748
82,0.002364
83,0.002496
84,0.002336
85,0.002229
86,0.001926
87,0.001812
88,0.002122
89,0.002489
90,0.002183
91,0.002247
92,0.002472
93,0.002622
94,0.002334
95,0.002283
96,0.002645
97,0.002812
98,0.002460
99,0.002169
100,0.002230
